B	C	WT
Pdxk-ps	0.00350791302766557	0.00656540813718378	0.00460959137103591
Ggct	2.42991708789118	2.37431339507093	2.57784638146649
Jag2	10.9790950745492	11.5490346389403	9.11691153316243
Btbd6	37.6910596429854	43.3493198396532	41.9859006416134
Nudt14	7.31029489645699	8.90748377433059	9.26816696743845
Epdr1	1.05864236485824	0.997027650710541	1.01416442789131
Flii	352.98602450181	355.408454198072	330.740214099224
Top3a	4.07391755811181	3.91979191871112	3.4848959532836
Atg4d	54.9958383811657	58.0160664670365	53.2621099657516
Qtrt1	37.3570330459748	41.4373874504724	37.3195389497546
Plin4	5.45057755689989	2.85579093498537	3.5903301188572
Hdgfl2	79.2753133159015	79.5191365063302	73.4221988304779
Chaf1a	1.41114418918709	1.37582220223378	1.29822986208282
Adprh	4.64786871281669	5.58635432087023	5.41816062949463
Tmem39a	43.4428346672398	40.1998026722259	40.6029802117362
Timmdc1	7.32201073926896	7.50538556384725	7.33556697272874
Pla1a	1.0591977800804	0.914211887204775	0.916162399296879
Mcm2	82.4259336713038	89.8204976676224	91.8513899347577
Tpra1	136.928447825659	142.671771447541	127.186376753978
Nab1	13.8857188439073	13.1385658828167	12.4150078186427
Adgre5	88.8726777336534	99.4081007239467	80.9762927872023
Il17ra	4.44092916047435	4.88038827053264	4.46756763908473
Lamb1	102.592040921416	105.778853353492	76.5267920348309
Kcnn1	0.464791248135704	0.417781699299903	0.410432271992188
Arrdc2	19.0485189562461	19.5581586148186	17.3600656578967
Ppp1r17	0	0	0
Cd36	1.34416452360952	1.14735817242378	0.725320738134171
Map2k7	40.6830781833459	39.679488618192	38.9820799528817
Timm44	122.212726828552	139.739934114903	126.11039028691
Ap2a2	2.49803975045701	2.71131155691576	2.46314016379887
Pnkp	64.4204594527757	69.4233747978584	63.0234982027749
Med25	112.701915445198	120.966690405743	104.576061701198
Bcam	79.0679913241593	69.5985149106689	74.7720451492503
Clptm1	128.3063663677	147.495462314779	140.483782238724
Relb	5.03178017034073	6.5820796201818	5.73745566369303
Tomm40	96.7688678396048	107.335656850197	100.97566224831
Apoe	478.155986749625	800.30108227365	633.010991613593
Apoc2	0.00658238408890496	0.0159477983916064	0.0100025643424563
Hbp1	20.9535353949779	17.2888025353468	18.5336090184783
Prkar2b	0.186089808112539	0.141958776815638	0.153995660340296
Cdkn1b	34.9368826007214	33.7850693188262	30.3812702725329
Klf4	586.290855339731	522.824628372079	510.63449306442
Ap1m1	10.5846053264954	10.8058128958571	10.2357624712095
Rab8a	14.6131553013709	14.7022183732669	14.6306766573347
Hmgn2	48.6663794018806	52.2101268687407	54.1256935933622
Fam32a	45.9670386531821	45.2577398555869	48.0345311135508
Elf3	396.194993891235	460.776069584415	390.639792372933
Cyp2c29	0.00236748933592094	0.00263277469150779	0.000409020312946812
Stard3nl	21.032424889948	22.6060773839771	16.7579232042732
Stk11	84.9299483681571	92.9014934899267	83.632629936198
Efna2	0.131199524781281	0.138238628946326	0.133253220757981
Atp5d	118.693432024531	145.961840944517	140.965498948265
Ppp5c	105.927382134915	117.286798471133	116.696251828279
Cdk12	20.5134607494279	17.5666647195361	15.5709203191686
Lipe	39.0937963534667	30.1580282685872	30.9351195469119
Pafah1b2	83.8710236502515	79.4189641324303	79.3196214275501
Tbc1d8	81.4416576261974	84.2908211867363	75.3447317367261
Cnot11	8.08016864542034	8.53613194555779	8.27488525407555
Slc2a3	5.0454155556928	4.42747554525039	4.34336132076441
Foxj2	9.30667840804912	8.45288677984688	7.80623225363987
Sri	597.562759452692	560.408220786124	613.402244600947
Dgcr2	38.7869232451427	41.6948541489741	39.3445627012167
Irf3	148.490541130739	158.385926330588	154.3425966162
Bcl2l12	16.2006144152957	16.8276404951888	15.6808699386803
Zfp959	2.30976160019813	2.019763796446	2.24530898469672
Mpnd	29.0430550894899	33.1316886367518	34.132689428357
Sh3gl1	13.9367878128924	15.4977441063485	13.696951018321
Ebi3	0.216977160773144	0.293476320423631	0.227853760106806
Yju2	6.28009754189207	6.94338379061903	6.02039205080783
Ranbp2	21.5518836848817	17.6992124949065	17.7085144513179
Edar	0.0102578820251892	0.0114075697986233	0.00810786962157008
Grk5	0.266280772224165	0.282595394064574	0.244399055023773
Dvl3	11.3506267437479	11.2203235296294	10.0762587116707
Abcf3	74.7863697344105	79.1059985899712	76.5739555872099
Eif2b5	23.83526696768	25.9350954345867	25.060014405289
Cyth2	22.9904809280751	24.2485493407757	23.7607190728173
Sult2b1	22.3738561391573	20.7497238922975	23.5664583823891
Gm5897	22.3738561391573	20.7497238922975	23.5664583823891
Car11	5.10587335717574	3.86930601327193	4.6557843075307
Dlgap1	0.246672434924226	0.235949389129699	0.255045211849101
Plag1	0.161668346655972	0.1502304866054	0.143763947449747
Hck	0.407047749154485	0.526337942056351	0.414440827702153
Mrpl4	13.1258277598455	15.680431336571	14.9038834815424
Keap1	52.8484247246241	58.8038980018323	49.2850808516944
Ap1m2	31.1044115386546	35.1046306335557	33.2359601041029
Glg1	8.94466117439766	8.10892171357606	7.11464276860728
Atp8b3	0.023444456093314	0.0290331245884549	0.0216406146336716
Btbd2	21.1447492823192	24.8597010516693	22.3744150056892
Csnk1g2	298.961014374789	328.27515810965	310.706476615207
Abhd17a	13.8022568181952	16.6095609659799	15.7657944682767
Mob3a	20.5229010074948	23.7343915662559	21.0772734069999
Cacnb3	31.319409640851	33.4597578624409	30.7268601535152
Ccdc65	0.239177112394699	0.124717952334251	0.233525085293378
Fkbp11	8.76714201883788	3.5597753704759	5.1562337512916
Ddx23	92.4996665047661	91.0319043784952	82.0354922469629
Pld3	84.1786134056048	96.389063765935	87.0353190355202
Grik5	25.26895570306	22.3194790941208	22.0315598774452
Cd79a	3.44697223907343	7.38292241235886	6.05374158576234
Rabac1	49.7517815055108	53.9534208722036	52.0549409695939
Etv3	19.4801440736709	17.7518652876013	16.7925933206873
Prkcsh	34.3488875087891	37.1174833806693	32.7982456576872
Elavl3	0.4196851185378	0.326247706813975	0.427680091130788
Rab3b	3.3642512378967	4.0503319253085	4.25122485945451
St8sia6	0.0546192368536481	0.0793449289579406	0.0562761321455911
Fcgrt	89.9465363001631	116.746020772338	89.5241295843852
Nosip	49.1329979833951	52.2347246600537	48.9205874415344
Pih1d1	70.278234508638	77.2291461512795	76.3441079940674
Rps11	199.363120993505	269.726903177079	245.181433399968
Supt5	47.3222565481595	47.3453594950382	43.0302114085245
Dll3	0.347403979994711	0.348336464103938	0.323730187611274
Paf1	137.663294162896	141.912840473193	137.814722892587
Timm50	42.2805181553266	47.0971678873074	46.6580928689355
Med29	2.82414180167327	3.26681241782808	3.2736510107881
Bicd1	5.7447036751668	4.44645674216446	5.09031861105694
Ncstn	104.43200254681	112.493900576773	101.18326194747
Pex19	104.563480305816	112.408311945433	108.379741989782
Phyhip	0.0501327898467431	0.0377548439985073	0.0460532038416537
Crhr2	0.0490232623401477	0.0472320463516325	0.0362372352292807
Inmt	4.619653760937	2.64756676509409	3.54441934740594
Cyp4f18	1.13105873277361	1.56267858672913	1.13556884103343
Impdh1	14.6701429170922	12.7687480072821	12.2732605631319
Psg18	0.0469435645371862	0.116873030179012	0.110639456388096
Dusp3	16.2764937524627	14.0602306579542	13.7799955329922
Prodh	4.87990530513487	6.09670607470133	4.34901014779972
Ess2	11.9641999849421	13.5613976101961	11.9306819900651
Slc25a1	134.394538764981	128.60311281172	132.364808089416
Dgcr6	13.1511483802789	15.4179669404068	14.8149702526697
Ddr1	11.4471502650997	12.5611580876844	10.6381227364061
Ier3	10.0480685333263	9.76530554717487	8.89153866636445
Fosb	2.73000248622108	4.13198716419621	1.80701786658822
Klc4	10.4206278939555	10.3512532199804	10.6027574677973
Ercc1	6.32835319945884	7.07587219467245	6.71001040960804
Cyp17a1	0.268871940759448	0.20837705592528	0.188186693944346
As3mt	18.3187911774785	19.7696449017224	21.0468493553688
Homer3	2.04997990397008	2.06469932024722	1.88503134159233
Crtc1	5.99088699175001	5.6193334162504	5.30482056399257
Rnf215	11.7878717698132	11.4975671489924	10.9346469424273
Sec14l2	1.7385366641483	1.89864196477422	1.70983644732504
Aven	0.374354693910406	0.386308480992056	0.401082904096974
Cp	18.1522573861952	18.3996026235175	11.9061037179467
Crot	10.8862387011187	10.749126083767	10.828194851616
Rps6ka1	257.887639391022	279.561865326535	258.654100672296
Calb2	0.82112885139778	0.818276827972523	1.08144222025593
Snrnp200	101.822284885591	99.209021869644	92.6868135051197
Ciao1	34.9844462537948	38.5429428360914	40.0480560371141
Has1	0.0282485785290274	0.0274690296964539	0.0163232523058505
Taf6l	2.34483321583153	2.5943917691435	2.61468959370387
Gm2518	2.34483321583153	2.5943917691435	2.61468959370387
Insig2	32.63385072344	36.3650045098131	32.6291705777918
Kpna6	80.6827928226896	79.9340780739419	74.5617882206448
Man1a	2.43228220382126	2.50169819890811	2.4336099305665
Itpkc	12.2383478556101	10.2455887427751	10.3714516629175
Coq8b	5.9920686507841	6.07115523770363	6.00820783851706
Brd8	42.6276457070765	37.029927296012	35.3609110171862
Kif20a	12.0368120496634	12.0572934030038	10.5820050392455
Farsa	24.1237928492959	24.6544705475345	22.5399420302441
Gcdh	52.6357031013632	54.0422111653315	56.2456784198512
Mast2	177.358734287173	180.018083056445	167.081425192601
Dnase2a	42.1617897039315	44.2963080048403	42.431254590478
Gm38426	42.1617897039315	44.2963080048403	42.431254590478
Rad23a	48.601942653985	55.5157903623609	53.1080056298135
Calr	793.846716536169	770.293257031283	732.329869716594
Syce2	0.755845665069748	0.733111876784122	0.958770019297574
Nfat5	18.6727610731327	15.3587205146001	13.5119988052192
Nob1	61.8785085750807	70.0148896259163	64.0253322013886
Nqo1	2.93159059551737	3.15899378930141	3.06527966495139
Ppfia3	18.9565381995741	20.3865526606796	16.3027855245195
Gys1	33.5177744128526	34.416026923094	30.2991488521728
Ruvbl2	67.2266930859352	77.2643936851502	74.2167035871863
Lin7b	0.775434148822139	0.537945846465274	0.774577818607337
Bax	17.7151270277843	21.6672659552355	20.566932898388
Il7r	0.560823203664374	0.881211428114379	0.746571331518421
Tfam	8.63883043010875	8.58995097949296	8.84453347347462
Zfp81	1.1126567489983	0.85793198309878	0.979876564845333
Efnb3	0.330903342209803	0.295508056251729	0.305192462978347
Mmd	2.40316388160318	2.36007201906647	2.27869795909192
Hlf	14.4674488792534	9.3807840280562	13.932351747348
Fam162a	22.2872525139142	26.427229620964	24.9008272584102
Rpl8	617.848358600481	832.866690715407	787.568997509579
Grm3	8.63266756986427e-05	3.92781598255011e-05	5.99239778607354e-05
Ssbp2	1.20288741609088	1.04085968985885	1.0488089132615
Fancl	3.980748234967	3.9718676458099	4.07431037593994
Brinp2	6.93269546929734	4.64214190273865	5.48878209084199
Gstm5	24.8807217040473	20.8463539658371	26.3795088881842
Gstm7	4.21814754716653	5.20761632511588	5.31321240303353
Gstm3	5.54606122148085	7.38092259502847	7.24123469767852
Stat3	270.822886263311	250.001263513295	228.234069769602
Stat5a	15.0257631248458	16.0291639246625	14.6211992073757
Cavin1	26.8662660583174	22.2236026218606	25.0149043819121
Map3k11	101.966807023877	111.881276773653	100.888567720985
Akt2	58.0169631013928	55.2124416815286	54.5048062939842
Dnaja3	8.41682800733305	9.45187289712074	8.1975871379236
Hmox2	5.52366704097907	5.61649705033788	5.79926574745096
Cdip1	11.5478320584199	11.5150096795786	10.8558929525665
Map3k20	1.2323895776319	1.03940779165369	1.055069281911
Cwc15	67.7268670062738	73.2103660388577	71.9669433109093
Col5a3	0.376170897870248	0.318401558394141	0.238393725134096
Dnmt1	51.0169841958282	51.9833277707225	48.1414950783757
Ppan	46.968832312248	52.371715289392	45.5740540356665
Angptl2	5.46626489715125	3.10523570942889	4.41472845736537
Cacna1e	25.3050434533152	18.568216071493	20.0542206485306
Cacna1b	21.4654285234934	15.2747394599271	16.5402838624663
Trmt10a	1.99695178340051	1.64730282234239	1.68718978627466
Etv1	16.6972058155836	12.412387870111	13.2425371399243
Kifc2	26.88586613534	25.939605389464	22.8953772278779
Psap	35.1449633864823	40.8530424382301	33.4605712902232
Ikbkg	20.2671278747161	19.0001839266316	18.3405653340077
Pax2	0	0.000423694822897184	7.45202674488832e-05
Wars2	0.372182978642124	0.370367980401601	0.347332850968398
Atn1	18.7720949778215	21.7350933538865	20.3715160654176
Phb2	193.725232257388	248.382728269662	231.154761423198
Ptpn6	123.953869558733	169.419690136976	135.999319042835
Eno2	10.2715942370555	8.70855667867834	11.5550712234359
Emg1	53.0178511400219	58.8332189668974	58.9270972041381
Lpcat3	130.328636436159	147.271493322907	127.310238366606
Atp6v1f	34.6858197727603	38.1955840403295	39.9091236544751
Il12b	0.0643128322352758	0.0477140857570763	0.0526723358146886
Clcn5	1.67423398554294	1.50053455155398	1.59478584129026
Clcn3	14.7261273536106	13.8505027421947	12.7253643812612
Hif3a	13.5146714017215	14.3758977680744	11.658964397034
Gpx6	0	0.0036391277386126	0.00226464059489509
Gpx5	0.00156595843379915	0	0.000693397963017306
Pde1c	0.355966542729302	0.3331293995867	0.285106991311387
Utp20	126.841102246625	102.241264340194	106.37100682569
Spic	0.236070022592766	0.395310363186698	0.248566019758752
9330159F19Rik	0.441792892923638	0.320390569720753	0.405986537926353
Cul3	19.7916556081298	20.0027355342562	19.8643200086997
Sst	29.0466650815918	37.0202401015083	40.8018932779966
Il11	0.138460181753905	0.114628992978852	0.0979962804547004
Large1	0.424523488967266	0.355916887588926	0.364773907970377
Ddx56	39.6697624576526	43.6114110984616	40.5149726216082
Tmed4	86.0787224464988	88.0110062708522	79.3470941975404
Col26a1	0.179057757931801	0.0518565502401669	0.0772811807392875
Bid	12.3705704873317	14.8667939401989	12.28318622197
Ralb	17.2898051436955	17.0193534418824	18.0352549883066
Ppp1cc	147.426624375813	165.112332598031	161.885410763034
Ppp1ccb	147.426624375813	165.112332598031	161.885410763034
Dnajb11	57.2102384672294	50.1666475745822	55.9583168303396
Tbccd1	26.8272503639677	26.3077838453673	27.9717004261989
Clec11a	1.07799504655423	1.12281711362347	1.09739538693475
Zfp324	3.25889743916793	2.93651109298881	3.02065524226442
Gab2	0.164534167299529	0.163702675882144	0.126987471746687
Coro1c	157.47815544279	151.464822757316	142.557327422666
Tax1bp1	492.010552634258	487.524755934141	485.900378455821
Psg17	0.205549225622334	0.248496933541921	0.350005768888627
Psg19	0.0475446166028223	0.0393156978968782	0.0479254981964861
Ctse	23.1165448769721	28.066261226806	27.7240310947796
Ndrg2	109.043395736322	137.070530436866	122.781487855361
Mettl17	113.224123861605	111.317813719411	100.895716259077
Arhgef40	51.7145660439529	45.9517629315874	45.8819702892998
Pnpla6	164.561319473094	154.043060712394	133.984693011748
Mcoln1	57.4318313794535	54.661037063082	54.6966831882816
Arhgef18	39.9916792003103	38.6608572889274	36.358978702993
Pkn2	115.241265448656	98.1167259337979	98.599516505796
Cd33	14.6299180179947	13.4580550815597	14.3038738562278
Etfb	14.5760784739873	19.3335131346695	19.6804994088662
Nkg7	5.23222421705956	5.98411371504418	3.58385809441395
Stxbp2	536.412528326937	541.163192826749	493.958446002596
Pcp2	0.140513785736117	0.0446839088855001	0.0776020016225721
Sgce	9.19012091146651	8.03124345726271	8.1939448266111
Chn2	1.31865697042642	1.25355818730211	0.984892123290177
Wwox	0.983216238131218	1.01255259045011	1.01641694217568
Slbp	86.274041071839	89.4118380431615	91.2684541026867
Tyr	0	0	0
Ghrhr	0.0558943437947602	0.039545381826275	0.0550381009445
Aqp1	8.02617514218925	8.19866856327505	7.96787105795491
Arid3b	16.3231124578357	18.2939496421645	14.779349899165
Cnn2	8.93627867544728	11.4661316207589	8.61244306552599
Polr2e	52.8643892781881	66.0326142907513	61.8452864686256
Abca13	0.0442105222951919	0.0360833333208357	0.0436281427586935
Myo9b	23.9013523191509	20.3015068326433	18.4709310400689
Hdac9	0.159764862179975	0.153484481394725	0.141783779246157
Ly9	1.34190701064004	2.01188879135223	1.37613295609115
Cd244a	0.784667169052137	1.13576429084683	0.770599832130003
Adgre1	0.383057403503391	0.524854007398535	0.336433990576371
Mtfp1	17.3391308992908	19.375889500717	20.6170911906414
Rab23	9.6169106088838	7.65851867703551	7.99002259618223
Rab11a	20.0520792640017	18.9441605435366	20.1995629258804
Eif2b2	102.233493132595	108.9631894755	105.196154682515
Dlst	704.811986260673	750.452364387022	728.723794738862
Pgf	0.535675000845687	0.445459380433063	0.511864244916118
Ulk2	12.6401168281206	11.659170064712	10.8677292544687
Ccl24	0.645773481060645	0.193568376883007	0.28402789927164
Dgkq	21.5572599737222	17.0508097014388	16.08976780361
Tmed11	0	0	0
Grap	7.71243231263843	10.4996766027723	9.93394273493772
Pou1f1	0.0335298125365946	0.0179263057933509	0.0262269165542431
Chmp2b	6.92053142959246	7.86259050223317	7.04337170437948
Plod3	20.0472078293509	20.258511882306	18.6844227324318
Ap1s1	45.1286216484278	49.0335544377301	49.7361915052295
Mapk13	23.9724380643974	26.1470047630086	24.0352188782369
Srpk1	168.196371929489	168.74001338204	151.155581888893
Pax3	0	0	0
Lbr	15.9425849273573	15.5382872740205	14.3658144320197
Crabp2	0.065761498181573	0.139547710591506	0.103765839770815
Nes	3.59417735464147	3.66221301366141	2.78093207853175
Bcan	1.33013696094772	1.04563020789588	1.16160288953551
Hapln2	0.0254697680554947	0.016046940742774	0.0237816532096837
Prcc	1.92876651241228	2.15641856442554	2.0880724989177
Rrnad1	27.4338783206433	25.4347035335025	23.1969777595575
Hdgf	379.050387076477	428.653016201027	407.613262798902
Slc25a18	0.0178617904990288	0.0154726605080153	0.0110171565161492
