clade_name	WT_M_3_1	WT_M_3_2	WT_M_3_3	WT_M_3_4	WT_M_3_5	WT_M_3_6	WT_M_1_5	WT_M_1_4	WT_M_1_3	WT_M_1_2	WT_F_3_1	WT_F_3_2	WT_F_3_3	WT_F_3_4	WT_F_3_5	WT_F_3_6	WT_F_3_7	WT_F_3_8	WT_F_1_5	WT_F_1_4	WT_F_1_3	WT_F_1_2	WT_F_1_1	W_M_3_8	W_M_3_7	W_M_3_6	W_M_3_5	W_M_3_4	W_M_3_3	W_M_3_2	W_M_3_1	W_M_1_8	W_M_1_7	W_M_1_6	W_M_1_5	W_M_1_4	W_M_1_3	W_M_1_2	W_M_1_1	W_F_3_8	W_F_3_7	W_F_3_6	W_F_3_5	W_F_3_4	W_F_3_3	W_F_3_2	W_F_3_1	W_F_1_8	W_F_1_6	W_F_1_5	W_F_1_4	W_F_1_3	W_F_1_2	W_F_1_1	P_M_3_8	P_M_3_7	P_M_3_6	P_M_3_5	P_M_3_4	P_M_3_3	P_M_3_2	P_M_3_1	P_M_1_8	P_M_1_7	P_M_1_6	P_M_1_5	P_M_1_4	P_M_1_3	P_M_1_2	P_M_1_1	P_F_3_8	P_F_3_7	P_F_3_6	P_F_3_5	P_F_3_4	P_F_3_3	P_F_3_2	P_F_1_7	P_F_1_6	P_F_1_5	P_F_1_4	P_F_1_3	P_F_1_2	P_F_1_1	C_M_1_1	C_M_1_2	C_M_1_3	C_M_1_4	C_M_1_5	C_M_1_6	C_M_1_7	C_M_1_8	C_M_1_9	C_M_1_10	C_M_1_11	C_M_1_12	C_F_1_1	C_F_1_2	C_F_1_3	C_F_1_4	C_F_1_5	C_F_1_6	C_F_1_7	C_F_1_8	C_F_1_9	C_F_1_10	C_F_1_11	C_F_1_12	C_F_1_13	C_F_1_14	B_M_3_6	B_M_3_4	B_M_3_3	B_M_3_2	B_M_3_1	B_M_1_1	B_M_1_2	B_M_1_3	B_M_1_4	B_M_1_5	B_M_1_6	B_M_1_7	B_M_1_8	B_M_1_9	B_M_1_10	B_M_1_11	B_M_1_12	B_F_3_8	B_F_3_7	B_F_3_6	B_F_3_5	B_F_3_4	B_F_3_3	B_F_3_2	B_F_3_1	B_F_1_1	B_F_1_2	B_F_1_3	B_F_1_4	B_F_1_5	B_F_1_6	B_F_1_7	B_F_1_8	B_F_1_9	B_F_1_10	B_F_1_11	C_M_3_1	C_M_3_2	C_M_3_3	C_M_3_4	C_M_3_5	C_M_3_6	C_M_3_7	C_M_3_8	C_F_3_1	C_F_3_2	C_F_3_3	C_F_3_4	C_F_3_5	C_F_3_6	C_F_3_7	C_F_3_8
Klebsiella_michiganensis	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128	0	0	0	0	0	0	0.00635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05377	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_quasipneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00665	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella_variicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01692	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteus_hauseri	0	0	0	0	0	0	0.00841	0	0	0	0	0	0	0	0	0	0	0	0.00267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02648	0	0.0041	0.00065	0	0.01242	0	0	0	0	0	0	0	0	0	0	0.00838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00472	0	0	0	0	0	0	0	0.00338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02013	0.0037	0	0	0	0
Proteus_penneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00516	0	0	0	0	0.00289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteus_vulgaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rodentibacter_heylii	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02167	0	0.24992	0	0.00708	0.01987	0	0	0	0	0.04399	3.63103	0.01521	0	0	0.00213	0.06245	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00356	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385	0	0	0	0	0	0	0	0	0	0	0	0	0.01738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197	0	0	0.01417	0	0	0	0	0	0	0	0	0	0	0.00682	0	0	0	0	0	0	0	0	0.01141	0	0	0	0
Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psychrobacter_pasteurii	0.06236	0.01549	0.06826	0.00951	0.10655	0.2336	0.30943	0.30892	0.47309	0.00899	0.00094	0.33229	0	0.01758	0	1.34145	0.46229	0	0.01304	0	0.0028	0.41522	0.00838	0	0	0	0	0.02709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0.00682	0	0	0	0	0	0	0	0.00471	0	0	0.00235	0	0.00946	0.00428	0	0.01122	0.04398	0.00457	0.00888	0	0	0	0	0	0	0.0111	0	0	0	0	0	0	0	0	0.01267	0	0	0	0	0	0.02629	0.00019	0.0108	0.02888	0	0.01274	0.04684	0.02239	0	0.00821	0	0.00726	0	0.00526	0	0.003	0.00197	0	0	0	0	0	0	0.00903	0.02533	0.00278	0	0.01005	0.01573	0	0	0	0.00895	0.00034	0.00502	0	0	0	0	0	0	0.00443	0	0	0	0.00616	0	0	0.00578	0	0	0.01403	0	0	0.01323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Psychrobacter_piechaudii	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0.01647	0.00585	0	0	0	0	0.00139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas_sacchari	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261	0	0	0	0.00143	0	0	0.02414	0.01639	0	0	0	0	0.00183	0	0	0.01448	0.00486	0.00131	0	0	0	0	0	0.00077	0.00564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00876	0	0	0	0	0	0	0.00796	0	0.00196	0	0	0	0.002	0.02056	0	0.01598	0.001	0	0.00082	0	0.00567	0	0	0	0	0	0	0.00064	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Proteobacteria_bacterium_CAG_139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08542	0.0194	0.08086	0.06758	0.78802	0.83651	0.64773	0.03098	0	4.03485	0	0	3.48497	3.61721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00915	0	0	0	0	0	0	0.62859	0.58036	0.21558	0.07612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00665	0	0
Fretibacterium_fastidiosum	0	0	0	0.00237	0.00099	0	0	0.00201	0.0034	0	0	0.00467	0	0.00356	0.00315	0	0.00083	0	0	0.0039	0.006	0.00197	0	0	0	0	0	0.00938	0	0	0	0	0	0.00328	0	0	0.00148	0	0	0	0	0	0.00188	0	0	0.00257	0	0	0	0	0.00308	0	0	0	0.00216	0	0	0	0	0.00127	0.00131	0	0.00129	0	0	0	0	0	0.00067	0	0	0.00237	0	0	0	0	0	0	0.001	0	0.0008	0.00136	0	0.00089	0	0.00109	0	0	0	0	0	0.00183	0	0	0.0011	0	0	0	0.00088	0	0	0	0.00764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255	0	0.00078	0	0	0	0.00061	0	0	0	0.00378	0	0	0	0.00268	0.00327	0	0.00093	0.00125	0	0.00129	0	0	0	0	0	0	0	0	0	0	0.00051	0.00139	0	0	0.00432	0.00272	0	0.00235	0	0.0013
Akkermansia_muciniphila	0.00462	67.3344	0.07128	0.03365	0.01004	1.38099	1.03579	1.01299	0.15241	51.35319	23.40122	16.31385	0.00308	0.07855	0.44301	0.11636	0.0001	9.63435	1.8108	1.60508	17.43255	1.07112	8.58909	2.4418	0.29431	0.12915	2.39018	1.00766	0.00071	0	3.74668	23.54869	26.70258	27.2135	49.79252	39.56925	32.46711	0.22762	0.14765	8.42281	0.35599	5.20567	0.71604	3.92668	1.6554	1.1883	6.36291	42.34736	41.92988	46.25452	33.87436	34.33006	32.0092	51.6284	14.30951	37.03278	38.84779	6.00415	28.68597	1.44969	1.2233	29.82821	13.02128	34.88097	12.81284	21.93703	41.44907	27.39419	8.45133	12.81049	0.21947	42.62687	25.90571	0.10262	3.39483	2.49647	0.04136	17.88895	33.74879	5.80998	64.86214	48.50908	58.75522	42.04878	18.3964	34.76835	13.81903	42.074	22.71403	0.81449	6.47987	30.74672	19.93189	2.00932	2.70097	24.83575	44.25684	48.45649	45.62378	61.88996	45.34377	53.4981	41.29416	35.41956	6.36929	30.07704	28.90482	51.65724	46.11705	31.30472	9.22306	39.89957	8.02166	33.57136	58.68851	18.14215	40.26492	19.26356	70.4408	48.33043	14.22263	43.54601	30.81933	26.47856	63.20368	44.25041	19.04416	7.30669	5.39913	1.90824	0.03715	0.3275	19.52072	0.78022	10.44801	0.1664	37.99117	47.06782	62.58887	1.91415	60.23314	33.55659	0.03015	42.80705	0.13674	39.51331	1.01858	0.32218	4.51502	57.17862	64.94796	70.01726	34.25295	47.49649	81.5735	25.86623	0.00567	20.78327	53.63825	0.49766	0.004	0.00088
