clade_name	WT_M_3_1	WT_M_3_2	WT_M_3_3	WT_M_3_4	WT_M_3_5	WT_M_1_1	WT_M_1_2	WT_M_1_3	WT_M_1_4	WT_F_3_1	WT_F_3_2	WT_F_3_3	WT_F_3_4	WT_F_3_5	WT_F_3_6	WT_F_1_1	WT_F_1_2	WT_F_1_3	WT_F_1_4	WT_F_1_5	WT_F_3_7	W_M_3_8	W_M_3_7	W_M_3_6	W_M_3_5	W_M_3_4	W_M_3_3	W_M_3_2	W_M_3_1	W_M_1_8	W_M_1_7	W_M_1_6	W_M_1_5	W_M_1_4	W_M_1_3	W_M_1_2	W_M_1_1	W_F_3_8	W_F_3_7	W_F_3_6	W_F_3_5	W_F_3_4	W_F_3_3	W_F_3_2	W_F_3_1	W_F_1_8	W_F_1_6	W_F_1_5	W_F_1_4	W_F_1_3	W_F_1_2	W_F_1_1	P_M_3_8	P_M_3_7	P_M_3_6	P_M_3_5	P_M_3_4	P_M_3_3	P_M_3_2	P_M_3_1	P_M_1_8	P_M_1_7	P_M_1_6	P_M_1_5	P_M_1_4	P_M_1_3	P_M_1_2	P_M_1_1	P_F_3_8	P_F_3_7	P_F_3_6	P_F_3_5	P_F_3_4	P_F_3_3	P_F_3_2	P_F_1_7	P_F_1_6	P_F_1_5	P_F_1_4	P_F_1_3	P_F_1_2	P_F_1_1	C_M_1_1	C_M_1_2	C_M_1_3	C_M_1_4	C_M_1_5	C_M_1_6	C_M_1_7	C_M_1_8	C_M_1_9	C_M_1_10	C_M_1_11	C_M_1_12	C_F_1_1	C_F_1_2	C_F_1_3	C_F_1_4	C_F_1_5	C_F_1_6	C_F_1_7	C_F_1_8	C_F_1_9	C_F_1_10	C_F_1_11	C_F_1_12	C_F_1_13	C_F_1_14	B_M_3_1	B_M_3_2	B_M_3_3	B_M_3_4	B_M_3_5	B_M_1_1	B_M_1_2	B_M_1_3	B_M_1_4	B_M_1_5	B_M_1_6	B_M_1_7	B_M_1_8	B_M_1_9	B_M_1_10	B_M_1_11	B_M_1_12	B_F_3_1	B_F_3_2	B_F_3_3	B_F_3_4	B_F_3_5	B_F_3_6	B_F_3_7	B_F_3_8	B_F_1_1	B_F_1_2	B_F_1_3	B_F_1_4	B_F_1_5	B_F_1_6	B_F_1_7	B_F_1_8	B_F_1_9	B_F_1_10	B_F_1_11	C_M_3_1	C_M_3_2	C_M_3_3	C_M_3_4	C_M_3_5	C_M_3_6	C_M_3_7	C_M_3_8	C_F_3_1	C_F_3_2	C_F_3_3	C_F_3_4	C_F_3_5	C_F_3_6	C_F_3_7	C_F_3_8
Butyricimonas_synergistica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	298	0	0	0	0	0	0	0	0	0	145	0	292	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	380	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	952	0	0	0	0	193	0	0	0
Butyricimonas_virosa	0	0	0	2083026	0	630705	390144	304001	488505	0	1437435	0	0	2522	0	555856	1324193	744238	331636	504839	0	0	78426	87688	136938	57275	139787	203767	67076	277472	64274	27486	104665	31035	20308	49177	35069	100095	234180	177199	63687	144456	80428	127948	74532	24949	25625	10329	10433	172973	197164	6111	106805	84040	130652	307320	385345	129594	23899	161201	49580	123839	147595	415624	71882	44384	387630	265697	107989	202259	806063	364728	59213	236763	208063	1783793	348564	613448	263634	132601	288662	17809	76793	84316	13016	70516	306418	167743	80146	144806	52757	262994	128026	416197	240995	89340	74524	46912	74419	202510	436284	165391	23042	210289	11486	52185	36653	139035	441969	479312	3470	25407	459203	154787	179541	235907	85044	64510	211207	33179	0	183799	104348	96921	79873	348349	139	68756	70621	74534	19019	811930	41350	138008	167718	79138	169928	141812	9068	93754	339111	41111	74989	6018	53458	40727	26525	173479	139507	78298	599227	828584	300178	43331	0	205431	581878	710121	166348	30795
Prevotella_sp_MGM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71214	0	0	0	0	38808	251599	0	258650	0	0	0	66681	83788	37990	83968	193522	46050	33636	0	453006	9806	144904	47070	118781	90388	87490	105183	284517	53660	0	274034	0	47152	34798	4124	0	13440	84320	209722	6331	132057	0	0	4841	0	0	0	153773	0	0	0	0	0	0	0	0	1247135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68058	0	0	0	696542	482251	35825	34279	1251767	0	85472	179188	39998	3473	1900	71397	0	26243	954	69518	0	134131	10129	122241	9005	132025	177803	16743	78458	189975	107650	65921	12575	17307	6867	254904	18304	273126	8419	83125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_MGM2	0	0	0	0	0	322457	202523	163600	498344	0	0	0	0	0	0	572010	1075597	895758	423417	2205275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	1407	0	0	0	553	0	0	2701	0	0	0	2276	2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1690430	234	3244	0	0	0	0	0	0	0	0	0	0	281	2623826	0	1191	0	0	8998236	1263282	916852	137142	998346	6969610	2289316	1177285	6860797	0	1746957	2268947	17886942	3401	1084	10809321	0	0	8429526	0	6055487	2290154	2666559	809117	3867445	1290172	1614055	14045114	1409790	9699028	3080665	0	0	0	0	0	0	0	0	0	0	0	0	0	19213	769	0
Alistipes_indistinctus	0	0	0	0	0	18905	8520	6899	4024	0	0	0	0	0	0	11471	16684	11079	26161	2433	0	0	8069	5778	21853	4894	3351	2945	51168	7000	3642	5252	24790	2942	8664	4378	12830	32488	20331	14531	14704	918	715	11490	20276	8214	10541	10475	11524	15573	15550	8481	12044	5724	2535	2361	0	5884	612	31350	6001	17383	4631	19898	0	8255	3623	0	13442	3700	37156	11427	12937	7025	15092	34387	9108	17611	37833	18306	29899	4726	13887	6041	1767	8359	3339	8222	2304	8732	4925	2434	1548	1640	15550	16785	5486	6803	3047	12931	16077	0	1436	0	14430	0	593	0	43584	80167	9502	3620	31163	19562	48162	18940	75534	15152	29704	32886	18473	48024	22202	23414	34606	121264	16251	25473	22316	38086	26604	53960	18410	36432	36853	55802	23834	32503	5164	20789	77974	25269	26418	9876	7244	18463	11709	6888	2227	2559	26124	45209	37576	14737	3415	22403	49305	18687	45712	604
Alistipes_shahii	0	0	0	5970	0	4346	2984	2038	1131	0	551	0	0	0	0	849	1765	286	439	86	0	271	471	43205	5369	20439	97441	41737	63086	77171	114241	26709	42598	26048	43176	3907	530	13957	39179	50961	5906	26349	24869	82167	71911	1566	2830	1787	8359	31697	34086	15242	2760	1707	235	13718	1024	5065	891	23339	2307	1328	2759	3154	1273	4193	2299	292	2923	1379	4292	2285	21206	1443	3472	5499	884	2151	2988	943	854	2819	78727	2959	16638	469	39179	1852	21699	410	138789	1208	194	555393	1995	64162	17122	3156	3495	3271	33653	2715	3446	943	37199	1063	1048	1124	31171	269027	13359	15879	73732	18478	1488	34248	1641	673	16763	1207	1041	3212	8659	117	10919	5721	0	642	31720	26642	5869	1526	4300	2131	3587	1860	839	972	0	583	3139	383	204	312	3992	47110	2312	10449	3628	7805	17070	37547	13330	5280	10247	1414	31033	2175	3415	373
Alistipes_timonensis	0	0	0	165224	0	368887	187125	154757	61176	0	9952	0	0	0	0	49128	46630	6043	14456	2043	0	0	50706	0	121049	7170	20858	36434	0	0	15277	0	84633	0	5866	87751	45232	8959	80107	19651	33560	7644	2008	26963	10315	73365	72611	22004	32198	99456	105611	16142	48292	27122	25529	7314	41087	124530	26263	24077	59704	65959	57811	70114	30459	34116	10901	5321	52674	20229	133843	57116	72731	98585	47124	164611	39743	140160	62195	46269	61977	21542	780	57031	0	45888	470	32653	104	35163	0	71174	1816	0	64331	0	19009	8860	31292	20085	15020	20505	15785	35758	16254	44906	5122	27072	33676	167503	18795	75024	41904	75096	47101	34223	12600	24410	13939	29836	21879	33591	11936	2740	123502	70305	0	3430	28731	46633	18203	41999	8772	14308	15516	12623	19899	32916	1055	19342	57876	39641	7073	7126	29528	17818	24225	43396	12455	40058	106519	46925	45024	54304	10476	93416	22881	109866	67771	8117
Parabacteroides_distasonis	0	0	0	0	0	324706	181690	151401	70363	0	0	0	0	0	0	562357	87471	554616	776982	1238838	0	8347	70445	329099	191390	192777	298078	265438	516784	500930	86273	50721	552766	37011	389623	56069	132993	20034	270954	187761	57354	385174	54500	990818	10595	73105	92744	331641	801223	240796	263604	657123	47888	0	34023	281660	66396	78041	11236	196024	73242	1231543	1596512	1115612	81307	353021	153454	142314	73868	117022	140778	119339	261896	160796	224915	153221	181607	862758	25918	278822	596154	147035	594185	74075	7593	57026	171953	153378	100325	367270	86961	65565	24661	264104	130322	2353015	152010	35974	128384	145031	774092	75911	39498	94142	979942	447784	150981	159132	73464	166559	58941	59497	165335	569987	684713	62579	28351	111035	964866	199934	391855	498244	100729	83342	732452	26210	50174	77557	6905814	1253514	356924	3348756	202444	135382	1961824	499913	49266	835266	38699	59475	10284747	153654	1380871	328882	319350	220484	15059	4990	8697	64434	154779	99214	396144	809423	314280	16852	73459	122188	367611	134760
Parabacteroides_goldsteinii	1854927	4769324	1160266	87869	296629	584113	326891	241405	94937	782218	377278	445338	680339	1587194	1242307	99211	3304607	2936255	2182726	8702259	305528	122917	24383	1761713	122986	232146	146007	411494	1199078	1007874	69279	159356	734938	146725	440734	155330	21180	19535	57830	93607	1573	88888	118471	166731	157696	0	11402	3352	150583	413801	535579	27868	182178	1450239	191434	1853991	215190	7688	1013	881182	201337	3373704	1211965	634834	58929	202003	147263	29465	726196	434842	922367	363520	1008323	73830	2031175	3093669	2109937	999421	48579	600568	512535	212211	9237	343368	10428	145163	1024134	446677	274373	252993	453429	259380	225726	1322531	107285	111999	68391	88367	285942	145687	204745	71666	24181	28233	77044	118718	110094	127491	437607	446626	54977	2394350	340699	485350	1167337	76967	117225	143706	266291	798690	699598	365400	431812	273181	733294	83635	3008	21090	724724	100203	50121	1426174	234815	355026	134505	83298	776100	486260	40567	295592	1424247	276499	237794	86710	144292	29132	259061	46538	130312	15378	267958	201211	64591	16776	1427369	274288	38959	181226	943231	127316
Parabacteroides_johnsonii	0	0	0	0	0	18271	9998	5870	1012	0	0	0	0	0	0	1630	0	2972	2041	106028	0	0	17221	62955	3574	29695	214	9579	46060	55182	1115	5285	101065	204	77159	4271	3036	7016	4184	3344	5220	5251	423	5888	13684	2774	5064	579	5479	6604	8702	6318	18214	13343	0	3774	2738	37516	2513	84303	3569	1679	6648	14335	0	2685	2372	9806	35079	9067	47656	4718	84045	68729	41204	54733	14770	62376	85160	14938	55966	3885	0	0	0	0	1165	0	0	0	0	0	0	0	10551	237	0	121	1265	932	416	753	0	2184	6464	9567	0	6072	2327	28680	3442	0	5142	0	24443	5591	17212	3639	1883	7867	496	13434	1067	9963	0	611	751	3065	2021	23697	7528	28224	9122	1188	1572	1018	382	2544	0	0	13321	0	2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_merdae	0	0	0	2312363	0	0	0	0	0	0	0	0	0	3685	0	387243	256873	0	0	0	0	0	206	0	2006	0	1102355	550659	0	0	193978	0	0	763033	0	0	0	427	784012	536445	4351	126213	5673	395121	161786	0	31938	3403	125878	421632	482438	122766	0	0	798373	0	209453	0	0	0	0	368841	2277995	2463157	9854	0	225564	1453497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224595	0	62844	93470	125416	12500	186276	0	441259	418265	774739	716	0	139867	0	465876	0	13176	0	46518	0	140950	0	389399	0	25449	40639	0	2223592	344774	743886	0	0	0	0	0	0	0	0	727337	0	286819	1251	0	0	683	1672	0	613	0	0	962837	342070	796273	773	116855	0	528	0	324	0	56191	29004	98153	0	0	42771	106370	0	124619	199557	9993	123665	0	132901	165963	452841
Sphingobacterium_paucimobilis	0	0	0	0	0	0	0	0	0	0	0	0	0	19517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucispirillum_schaedleri	530069	95927	636040	771649	1107201	16346	32286	24814	18970	0	0	7770	8543	1837606	131268	69360	3426	3882	191028	26842	305034	86866	59606	256514	441572	190442	89553	189160	24287	96019	218294	481717	17042	9358	99079	134239	158373	378652	1371466	173355	1332887	165889	182290	468640	614982	1912	1758	587	81520	683	1767	70946	429839	101533	92350	3695023	753543	1505372	2972638	1001206	240999	32629	22501	8949	118414	19102	809251	161560	6087	220127	112154	13464	74098	125278	69169	553169	336212	3206189	114512	192330	14941	258722	19599	64371	70811	12718	316932	187548	50497	228290	26347	222987	72098	56137	360884	3710	222780	7574	7471	10900	105693	328441	287346	669039	9828	16151	85394	185313	94138	257295	354893	14133	17029	57337	3724	1604687	128399	25155	52065	60069	15018	33277	25053	347881	4101	19687	105977	265674	4620	619766	37326	412092	663517	478160	101556	408711	12053	148105	13541	478583	14939	6248	3935	502	70696	8267	157	1590319	27216	31501	1261224	815648	27519	36802	769884	700087	466975	349610	3250	75381
Jeotgalicoccus_halotolerans	0	0	318	0	1424	1888	1258	857	706	0	394	0	0	4013	2362	0	1061	0	328	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	0	440	445	0	0	0	0	1341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	195	0	0	0	63	0	188	0	0	0	0	0	0	453	0	0	0	0	0	0	0	258	0	0	389	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_equorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	6067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_lentus	118	0	507	0	5558	0	0	0	0	741	13643	606	1717	273250	160112	0	1267	0	3864	4808	41246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5180	1957	647	356	0	35929	2758	0	0	0	0	172	0	0	0	0	1261	3321	938	1470	16002	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	672	1170	0	0	294	0	0	0	0	0	0	0	0	0	691	0	0	0	0	0	0	0	0	0	0	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_nepalensis	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcaceae_bacterium	0	0	0	0	0	0	0	0	196	0	0	0	0	16242	16852	0	0	0	0	0	3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	83	1117	0	0	392	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcus_urinaeequi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_avium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecalis	0	0	0	1118	0	0	0	0	0	4552	0	0	0	1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_gallinarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1054	0	0	0	0	0	0	0	0	0	0	0	2405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
